rally_num,serving_team,rotation,serve_type,result,score_team_a,score_team_b,match,set
10,BRA,R5,JUMP,win,6,4,BRA_vs_POL,1
11,POL,R5,HYBRID,loss,6,5,BRA_vs_POL,1
12,POL,R6,JUMP,win,6,6,BRA_vs_POL,1
13,POL,R6,HYBRID,win,6,7,BRA_vs_POL,1
14,POL,R6,HYBRID,win,6,8,BRA_vs_POL,1
15,BRA,R6,JUMP,loss,7,8,BRA_vs_POL,1
16,BRA,R6,HYBRID,win,8,8,BRA_vs_POL,1
17,BRA,R6,JUMP,win,9,8,BRA_vs_POL,1
18,POL,R6,JUMP,loss,9,9,BRA_vs_POL,1
19,POL,R1,HYBRID,win,9,10,BRA_vs_POL,1
20,BRA,R1,FLOAT,loss,10,10,BRA_vs_POL,1
21,POL,R1,JUMP,loss,10,11,BRA_vs_POL,1
22,POL,R2,JUMP,win,10,12,BRA_vs_POL,1
23,BRA,R2,JUMP,loss,11,12,BRA_vs_POL,1
24,POL,R2,JUMP,loss,11,13,BRA_vs_POL,1
25,POL,R3,JUMP,win,11,14,BRA_vs_POL,1
26,BRA,R3,JUMP,loss,12,14,BRA_vs_POL,1
27,POL,R3,FLOAT,loss,12,15,BRA_vs_POL,1
1,BRA,R1,HYBRID,win,1,0,BRA_vs_POL,2
2,POL,R1,HYBRID,loss,1,1,BRA_vs_POL,2
3,BRA,R2,HYBRID,loss,2,1,BRA_vs_POL,2
4,BRA,R2,JUMP,win,3,1,BRA_vs_POL,2
5,BRA,R2,JUMP,win,4,1,BRA_vs_POL,2
6,POL,R2,JUMP,loss,4,2,BRA_vs_POL,2
7,BRA,R3,JUMP,loss,5,2,BRA_vs_POL,2
8,POL,R3,FLOAT,loss,5,3,BRA_vs_POL,2
9,BRA,R4,JUMP,loss,6,3,BRA_vs_POL,2
10,BRA,R4,JUMP,win,7,3,BRA_vs_POL,2
11,POL,R4,HYBRID,loss,7,4,BRA_vs_POL,2
12,BRA,R5,JUMP,loss,8,4,BRA_vs_POL,2
13,POL,R5,JUMP,loss,8,5,BRA_vs_POL,2
14,BRA,R6,HYBRID,loss,9,5,BRA_vs_POL,2
15,BRA,R6,JUMP,win,10,5,BRA_vs_POL,2
16,POL,R6,JUMP,loss,10,6,BRA_vs_POL,2
17,BRA,R1,HYBRID,loss,11,6,BRA_vs_POL,2
18,BRA,R1,JUMP,win,12,6,BRA_vs_POL,2
19,POL,R1,JUMP,loss,12,7,BRA_vs_POL,2
20,POL,R2,JUMP,win,12,8,BRA_vs_POL,2
21,BRA,R2,JUMP,loss,13,8,BRA_vs_POL,2
22,POL,R2,JUMP,loss,13,9,BRA_vs_POL,2
23,POL,R3,JUMP,win,13,10,BRA_vs_POL,2
24,BRA,R3,JUMP,loss,14,10,BRA_vs_POL,2
25,BRA,R3,FLOAT,win,15,10,BRA_vs_POL,2
1,POL,R1,FLOAT,loss,0,1,BRA_vs_POL,3
2,POL,R2,JUMP,win,0,2,BRA_vs_POL,3
3,POL,R2,JUMP,win,0,3,BRA_vs_POL,3
4,POL,R2,JUMP,win,0,4,BRA_vs_POL,3
5,BRA,R2,JUMP,loss,1,4,BRA_vs_POL,3
6,POL,R2,JUMP,loss,1,5,BRA_vs_POL,3
7,POL,R3,JUMP,win,1,6,BRA_vs_POL,3
8,BRA,R3,JUMP,loss,2,6,BRA_vs_POL,3
9,BRA,R3,FLOAT,win,3,6,BRA_vs_POL,3
10,BRA,R3,FLOAT,win,4,6,BRA_vs_POL,3
11,POL,R3,FLOAT,loss,4,7,BRA_vs_POL,3
12,BRA,R4,JUMP,loss,5,7,BRA_vs_POL,3
13,BRA,R4,JUMP,win,6,7,BRA_vs_POL,3
14,BRA,R4,JUMP,win,7,7,BRA_vs_POL,3
15,BRA,R4,JUMP,win,8,7,BRA_vs_POL,3
16,BRA,R4,JUMP,win,9,7,BRA_vs_POL,3
17,BRA,R4,JUMP,win,10,7,BRA_vs_POL,3
18,BRA,R4,HYBRID,win,11,7,BRA_vs_POL,3
19,BRA,R4,JUMP,win,12,7,BRA_vs_POL,3
20,BRA,R4,JUMP,win,13,7,BRA_vs_POL,3
21,BRA,R4,JUMP,win,14,7,BRA_vs_POL,3
22,POL,R4,JUMP,loss,14,8,BRA_vs_POL,3
23,BRA,R5,JUMP,loss,15,8,BRA_vs_POL,3
1,POL,R1,JUMP,loss,0,1,BRA_vs_POL,4
2,BRA,R2,JUMP,loss,1,1,BRA_vs_POL,4
3,POL,R2,JUMP,loss,1,2,BRA_vs_POL,4
4,BRA,R3,JUMP,loss,2,2,BRA_vs_POL,4
5,POL,R3,FLOAT,loss,2,3,BRA_vs_POL,4
6,BRA,R4,JUMP,loss,3,3,BRA_vs_POL,4
7,POL,R4,HYBRID,loss,3,4,BRA_vs_POL,4
8,BRA,R5,JUMP,loss,4,4,BRA_vs_POL,4
9,BRA,R5,HYBRID,win,5,4,BRA_vs_POL,4
10,BRA,R5,JUMP,win,6,4,BRA_vs_POL,4
11,POL,R5,JUMP,loss,6,5,BRA_vs_POL,4
12,POL,R6,HYBRID,win,6,6,BRA_vs_POL,4
13,POL,R6,HYBRID,win,6,7,BRA_vs_POL,4
14,POL,R6,HYBRID,win,6,8,BRA_vs_POL,4
15,POL,R6,FLOAT,win,6,9,BRA_vs_POL,4
16,POL,R6,HYBRID,win,6,10,BRA_vs_POL,4
17,BRA,R6,HYBRID,loss,7,10,BRA_vs_POL,4
18,BRA,R6,JUMP,win,8,10,BRA_vs_POL,4
19,POL,R6,JUMP,loss,8,11,BRA_vs_POL,4
20,BRA,R1,FLOAT,loss,9,11,BRA_vs_POL,4
21,POL,R1,JUMP,loss,9,12,BRA_vs_POL,4
22,POL,R2,HYBRID,win,9,13,BRA_vs_POL,4
23,BRA,R2,JUMP,loss,10,13,BRA_vs_POL,4
24,POL,R2,JUMP,loss,10,14,BRA_vs_POL,4
25,BRA,R3,JUMP,loss,11,14,BRA_vs_POL,4
26,BRA,R3,FLOAT,win,12,14,BRA_vs_POL,4
27,POL,R3,FLOAT,loss,12,15,BRA_vs_POL,4
1,POL,R1,HYBRID,loss,0,1,BRA_vs_POL,5
2,BRA,R2,JUMP,loss,1,1,BRA_vs_POL,5
3,BRA,R2,JUMP,win,2,1,BRA_vs_POL,5
4,BRA,R2,JUMP,win,3,1,BRA_vs_POL,5
5,BRA,R2,JUMP,win,4,1,BRA_vs_POL,5
6,POL,R2,HYBRID,loss,4,2,BRA_vs_POL,5
7,POL,R3,JUMP,win,4,3,BRA_vs_POL,5
8,BRA,R3,JUMP,loss,5,3,BRA_vs_POL,5
9,POL,R3,FLOAT,loss,5,4,BRA_vs_POL,5
10,POL,R4,JUMP,win,5,5,BRA_vs_POL,5
11,BRA,R4,JUMP,loss,6,5,BRA_vs_POL,5
12,POL,R4,JUMP,loss,6,6,BRA_vs_POL,5
13,BRA,R5,JUMP,loss,7,6,BRA_vs_POL,5
14,POL,R5,JUMP,loss,7,7,BRA_vs_POL,5
15,BRA,R6,HYBRID,loss,8,7,BRA_vs_POL,5
16,POL,R6,JUMP,loss,8,8,BRA_vs_POL,5
17,BRA,R1,FLOAT,loss,9,8,BRA_vs_POL,5
18,POL,R1,JUMP,loss,9,9,BRA_vs_POL,5
19,BRA,R2,JUMP,loss,10,9,BRA_vs_POL,5
20,BRA,R2,JUMP,win,11,9,BRA_vs_POL,5
21,POL,R2,JUMP,loss,11,10,BRA_vs_POL,5
22,BRA,R3,JUMP,loss,12,10,BRA_vs_POL,5
23,BRA,R3,FLOAT,win,13,10,BRA_vs_POL,5
24,BRA,R3,FLOAT,win,14,10,BRA_vs_POL,5
25,POL,R3,FLOAT,loss,14,11,BRA_vs_POL,5
26,BRA,R4,JUMP,loss,15,11,BRA_vs_POL,5
1,SLO,R1,JUMP,loss,0,1,BRA_vs_SLO,1
2,BRA,R2,JUMP,loss,1,1,BRA_vs_SLO,1
3,SLO,R2,JUMP,loss,1,2,BRA_vs_SLO,1
4,BRA,R3,FLOAT,loss,2,2,BRA_vs_SLO,1
5,SLO,R3,FLOAT,loss,2,3,BRA_vs_SLO,1
6,BRA,R4,JUMP,loss,3,3,BRA_vs_SLO,1
7,SLO,R4,JUMP,loss,3,4,BRA_vs_SLO,1
8,BRA,R5,JUMP,loss,4,4,BRA_vs_SLO,1
9,BRA,R5,JUMP,win,5,4,BRA_vs_SLO,1
10,SLO,R5,JUMP,loss,5,5,BRA_vs_SLO,1
11,SLO,R6,JUMP,win,5,6,BRA_vs_SLO,1
12,SLO,R6,JUMP,win,5,7,BRA_vs_SLO,1
13,BRA,R6,JUMP,loss,6,7,BRA_vs_SLO,1
14,SLO,R6,FLOAT,loss,6,8,BRA_vs_SLO,1
15,BRA,R1,JUMP,loss,7,8,BRA_vs_SLO,1
16,SLO,R1,HYBRID,loss,7,9,BRA_vs_SLO,1
17,BRA,R2,JUMP,loss,8,9,BRA_vs_SLO,1
18,BRA,R2,JUMP,win,9,9,BRA_vs_SLO,1
19,BRA,R2,HYBRID,win,10,9,BRA_vs_SLO,1
20,SLO,R2,JUMP,loss,10,10,BRA_vs_SLO,1
21,BRA,R3,FLOAT,loss,11,10,BRA_vs_SLO,1
22,SLO,R3,FLOAT,loss,11,11,BRA_vs_SLO,1
23,BRA,R4,JUMP,loss,12,11,BRA_vs_SLO,1
24,SLO,R4,JUMP,loss,12,12,BRA_vs_SLO,1
25,BRA,R5,JUMP,loss,13,12,BRA_vs_SLO,1
26,SLO,R5,JUMP,loss,13,13,BRA_vs_SLO,1
27,BRA,R6,FLOAT,loss,14,13,BRA_vs_SLO,1
28,SLO,R6,JUMP,loss,14,14,BRA_vs_SLO,1
29,SLO,R1,FLOAT,win,14,15,BRA_vs_SLO,1
30,BRA,R1,FLOAT,loss,15,15,BRA_vs_SLO,1
31,BRA,R1,HYBRID,win,16,15,BRA_vs_SLO,1
32,BRA,R1,JUMP,win,17,15,BRA_vs_SLO,1
1,BRA,R1,JUMP,win,1,0,BRA_vs_SLO,2
2,SLO,R1,FLOAT,loss,1,1,BRA_vs_SLO,2
3,BRA,R2,JUMP,loss,2,1,BRA_vs_SLO,2
4,BRA,R2,JUMP,win,3,1,BRA_vs_SLO,2
5,BRA,R2,JUMP,win,4,1,BRA_vs_SLO,2
6,SLO,R2,JUMP,loss,4,2,BRA_vs_SLO,2
7,BRA,R3,FLOAT,loss,5,2,BRA_vs_SLO,2
8,BRA,R3,FLOAT,win,6,2,BRA_vs_SLO,2
9,SLO,R3,FLOAT,loss,6,3,BRA_vs_SLO,2
10,BRA,R4,JUMP,loss,7,3,BRA_vs_SLO,2
11,SLO,R4,JUMP,loss,7,4,BRA_vs_SLO,2
12,BRA,R5,JUMP,loss,8,4,BRA_vs_SLO,2
13,SLO,R5,JUMP,loss,8,5,BRA_vs_SLO,2
14,BRA,R6,JUMP,loss,9,5,BRA_vs_SLO,2
15,BRA,R6,JUMP,win,10,5,BRA_vs_SLO,2
16,SLO,R6,FLOAT,loss,10,6,BRA_vs_SLO,2
17,SLO,R1,JUMP,win,10,7,BRA_vs_SLO,2
18,SLO,R1,FLOAT,win,10,8,BRA_vs_SLO,2
19,BRA,R1,JUMP,loss,11,8,BRA_vs_SLO,2
20,BRA,R1,HYBRID,win,12,8,BRA_vs_SLO,2
21,BRA,R1,HYBRID,win,13,8,BRA_vs_SLO,2
22,BRA,R1,FLOAT,win,14,8,BRA_vs_SLO,2
23,BRA,R1,JUMP,win,15,8,BRA_vs_SLO,2
1,SLO,R1,JUMP,loss,0,1,BRA_vs_SLO,3
2,BRA,R2,JUMP,loss,1,1,BRA_vs_SLO,3
3,BRA,R2,JUMP,win,2,1,BRA_vs_SLO,3
4,SLO,R2,JUMP,loss,2,2,BRA_vs_SLO,3
5,SLO,R3,FLOAT,win,2,3,BRA_vs_SLO,3
6,BRA,R3,HYBRID,loss,3,3,BRA_vs_SLO,3
7,SLO,R3,FLOAT,loss,3,4,BRA_vs_SLO,3
8,BRA,R4,JUMP,loss,4,4,BRA_vs_SLO,3
9,BRA,R4,JUMP,win,5,4,BRA_vs_SLO,3
10,SLO,R4,JUMP,loss,5,5,BRA_vs_SLO,3
11,BRA,R5,JUMP,loss,6,5,BRA_vs_SLO,3
12,SLO,R5,JUMP,loss,6,6,BRA_vs_SLO,3
13,SLO,R6,JUMP,win,6,7,BRA_vs_SLO,3
14,BRA,R6,JUMP,loss,7,7,BRA_vs_SLO,3
15,SLO,R6,JUMP,loss,7,8,BRA_vs_SLO,3
16,BRA,R1,JUMP,loss,8,8,BRA_vs_SLO,3
17,BRA,R1,HYBRID,win,9,8,BRA_vs_SLO,3
18,SLO,R1,FLOAT,loss,9,9,BRA_vs_SLO,3
19,SLO,R2,JUMP,win,9,10,BRA_vs_SLO,3
20,SLO,R2,JUMP,win,9,11,BRA_vs_SLO,3
21,BRA,R2,JUMP,loss,10,11,BRA_vs_SLO,3
22,SLO,R2,JUMP,loss,10,12,BRA_vs_SLO,3
23,SLO,R3,JUMP,win,10,13,BRA_vs_SLO,3
24,BRA,R3,FLOAT,loss,11,13,BRA_vs_SLO,3
25,SLO,R3,FLOAT,loss,11,14,BRA_vs_SLO,3
26,SLO,R4,JUMP,win,11,15,BRA_vs_SLO,3
1,BRA,R1,FLOAT,win,1,0,BRA_vs_SLO,4
2,SLO,R1,HYBRID,loss,1,1,BRA_vs_SLO,4
3,SLO,R2,JUMP,win,1,2,BRA_vs_SLO,4
4,BRA,R2,JUMP,loss,2,2,BRA_vs_SLO,4
5,SLO,R2,JUMP,loss,2,3,BRA_vs_SLO,4
6,BRA,R3,FLOAT,loss,3,3,BRA_vs_SLO,4
7,SLO,R3,FLOAT,loss,3,4,BRA_vs_SLO,4
8,BRA,R4,JUMP,loss,4,4,BRA_vs_SLO,4
9,SLO,R4,JUMP,loss,4,5,BRA_vs_SLO,4
10,BRA,R5,JUMP,loss,5,5,BRA_vs_SLO,4
11,SLO,R5,JUMP,loss,5,6,BRA_vs_SLO,4
12,BRA,R6,JUMP,loss,6,6,BRA_vs_SLO,4
13,SLO,R6,JUMP,loss,6,7,BRA_vs_SLO,4
14,BRA,R1,FLOAT,loss,7,7,BRA_vs_SLO,4
15,SLO,R1,JUMP,loss,7,8,BRA_vs_SLO,4
16,BRA,R2,JUMP,loss,8,8,BRA_vs_SLO,4
17,SLO,R2,JUMP,loss,8,9,BRA_vs_SLO,4
18,BRA,R3,JUMP,loss,9,9,BRA_vs_SLO,4
19,SLO,R3,FLOAT,loss,9,10,BRA_vs_SLO,4
20,SLO,R4,JUMP,win,9,11,BRA_vs_SLO,4
21,SLO,R4,JUMP,win,9,12,BRA_vs_SLO,4
22,BRA,R4,JUMP,loss,10,12,BRA_vs_SLO,4
23,SLO,R4,JUMP,loss,10,13,BRA_vs_SLO,4
24,BRA,R5,JUMP,loss,11,13,BRA_vs_SLO,4
25,SLO,R5,JUMP,loss,11,14,BRA_vs_SLO,4
26,BRA,R6,HYBRID,loss,12,14,BRA_vs_SLO,4
27,SLO,R6,JUMP,loss,12,15,BRA_vs_SLO,4
1,SLO,R1,JUMP,loss,0,1,BRA_vs_SLO,5
2,BRA,R2,JUMP,loss,1,1,BRA_vs_SLO,5
3,BRA,R2,JUMP,win,2,1,BRA_vs_SLO,5
4,SLO,R2,JUMP,loss,2,2,BRA_vs_SLO,5
5,SLO,R3,FLOAT,win,2,3,BRA_vs_SLO,5
6,BRA,R3,FLOAT,loss,3,3,BRA_vs_SLO,5
7,SLO,R3,FLOAT,loss,3,4,BRA_vs_SLO,5
8,BRA,R4,JUMP,loss,4,4,BRA_vs_SLO,5
9,BRA,R4,JUMP,win,5,4,BRA_vs_SLO,5
10,SLO,R4,HYBRID,loss,5,5,BRA_vs_SLO,5
11,BRA,R5,JUMP,loss,6,5,BRA_vs_SLO,5
12,BRA,R5,JUMP,win,7,5,BRA_vs_SLO,5
13,SLO,R5,JUMP,loss,7,6,BRA_vs_SLO,5
14,BRA,R6,JUMP,loss,8,6,BRA_vs_SLO,5
15,SLO,R6,FLOAT,loss,8,7,BRA_vs_SLO,5
16,SLO,R1,JUMP,win,8,8,BRA_vs_SLO,5
17,BRA,R1,FLOAT,loss,9,8,BRA_vs_SLO,5
18,SLO,R1,JUMP,loss,9,9,BRA_vs_SLO,5
19,BRA,R2,JUMP,loss,10,9,BRA_vs_SLO,5
20,SLO,R2,JUMP,loss,10,10,BRA_vs_SLO,5
21,BRA,R3,JUMP,loss,11,10,BRA_vs_SLO,5
22,BRA,R3,FLOAT,win,12,10,BRA_vs_SLO,5
23,BRA,R3,FLOAT,win,13,10,BRA_vs_SLO,5
24,BRA,R3,FLOAT,win,14,10,BRA_vs_SLO,5
25,SLO,R3,FLOAT,loss,14,11,BRA_vs_SLO,5
26,BRA,R4,JUMP,loss,15,11,BRA_vs_SLO,5
1,USA,R1,HYBRID,loss,0,1,BRA_vs_USA,1
2,USA,R2,JUMP,win,0,2,BRA_vs_USA,1
3,BRA,R2,HYBRID,loss,1,2,BRA_vs_USA,1
4,USA,R2,JUMP,loss,1,3,BRA_vs_USA,1
5,BRA,R3,JUMP,loss,2,3,BRA_vs_USA,1
6,USA,R3,FLOAT,loss,2,4,BRA_vs_USA,1
7,USA,R4,JUMP,win,2,5,BRA_vs_USA,1
8,BRA,R4,JUMP,loss,3,5,BRA_vs_USA,1
9,USA,R4,JUMP,loss,3,6,BRA_vs_USA,1
10,BRA,R5,JUMP,loss,4,6,BRA_vs_USA,1
11,BRA,R5,JUMP,win,5,6,BRA_vs_USA,1
12,USA,R5,JUMP,loss,5,7,BRA_vs_USA,1
13,BRA,R6,JUMP,loss,6,7,BRA_vs_USA,1
14,USA,R6,HYBRID,loss,6,8,BRA_vs_USA,1
15,BRA,R1,JUMP,loss,7,8,BRA_vs_USA,1
16,USA,R1,JUMP,loss,7,9,BRA_vs_USA,1
17,BRA,R2,JUMP,loss,8,9,BRA_vs_USA,1
18,USA,R2,JUMP,loss,8,10,BRA_vs_USA,1
19,BRA,R3,FLOAT,loss,9,10,BRA_vs_USA,1
20,USA,R3,JUMP,loss,9,11,BRA_vs_USA,1
21,BRA,R4,JUMP,loss,10,11,BRA_vs_USA,1
22,USA,R4,JUMP,loss,10,12,BRA_vs_USA,1
23,BRA,R5,JUMP,loss,11,12,BRA_vs_USA,1
24,USA,R5,JUMP,loss,11,13,BRA_vs_USA,1
25,BRA,R6,JUMP,loss,12,13,BRA_vs_USA,1
26,USA,R6,JUMP,loss,12,14,BRA_vs_USA,1
27,BRA,R1,JUMP,loss,13,14,BRA_vs_USA,1
28,BRA,R1,JUMP,win,14,14,BRA_vs_USA,1
29,USA,R1,JUMP,loss,14,15,BRA_vs_USA,1
30,BRA,R2,JUMP,loss,15,15,BRA_vs_USA,1
31,USA,R2,HYBRID,loss,15,16,BRA_vs_USA,1
32,USA,R3,JUMP,win,15,17,BRA_vs_USA,1
1,BRA,R1,FLOAT,win,1,0,BRA_vs_USA,2
2,BRA,R1,HYBRID,win,2,0,BRA_vs_USA,2
3,USA,R1,FLOAT,loss,2,1,BRA_vs_USA,2
4,USA,R2,JUMP,win,2,2,BRA_vs_USA,2
5,USA,R2,HYBRID,win,2,3,BRA_vs_USA,2
6,USA,R2,JUMP,win,2,4,BRA_vs_USA,2
7,BRA,R2,JUMP,loss,3,4,BRA_vs_USA,2
8,BRA,R2,JUMP,win,4,4,BRA_vs_USA,2
9,USA,R2,JUMP,loss,4,5,BRA_vs_USA,2
10,BRA,R3,JUMP,loss,5,5,BRA_vs_USA,2
11,USA,R3,FLOAT,loss,5,6,BRA_vs_USA,2
12,USA,R4,HYBRID,win,5,7,BRA_vs_USA,2
13,BRA,R4,JUMP,loss,6,7,BRA_vs_USA,2
14,USA,R4,JUMP,loss,6,8,BRA_vs_USA,2
15,BRA,R5,JUMP,loss,7,8,BRA_vs_USA,2
16,USA,R5,JUMP,loss,7,9,BRA_vs_USA,2
17,BRA,R6,JUMP,loss,8,9,BRA_vs_USA,2
18,USA,R6,JUMP,loss,8,10,BRA_vs_USA,2
19,USA,R1,FLOAT,win,8,11,BRA_vs_USA,2
20,BRA,R1,JUMP,loss,9,11,BRA_vs_USA,2
21,USA,R1,FLOAT,loss,9,12,BRA_vs_USA,2
22,BRA,R2,JUMP,loss,10,12,BRA_vs_USA,2
23,BRA,R2,JUMP,win,11,12,BRA_vs_USA,2
24,USA,R2,JUMP,loss,11,13,BRA_vs_USA,2
25,BRA,R3,HYBRID,loss,12,13,BRA_vs_USA,2
26,USA,R3,FLOAT,loss,12,14,BRA_vs_USA,2
27,BRA,R4,JUMP,loss,13,14,BRA_vs_USA,2
28,USA,R4,JUMP,loss,13,15,BRA_vs_USA,2
1,BRA,R1,FLOAT,win,1,0,BRA_vs_USA,3
2,USA,R1,JUMP,loss,1,1,BRA_vs_USA,3
3,USA,R2,JUMP,win,1,2,BRA_vs_USA,3
4,BRA,R2,JUMP,loss,2,2,BRA_vs_USA,3
5,BRA,R2,JUMP,win,3,2,BRA_vs_USA,3
6,USA,R2,JUMP,loss,3,3,BRA_vs_USA,3
7,USA,R3,JUMP,win,3,4,BRA_vs_USA,3
8,BRA,R3,JUMP,loss,4,4,BRA_vs_USA,3
9,USA,R3,FLOAT,loss,4,5,BRA_vs_USA,3
10,BRA,R4,JUMP,loss,5,5,BRA_vs_USA,3
11,BRA,R4,JUMP,win,6,5,BRA_vs_USA,3
12,USA,R4,JUMP,loss,6,6,BRA_vs_USA,3
13,BRA,R5,JUMP,loss,7,6,BRA_vs_USA,3
14,USA,R5,JUMP,loss,7,7,BRA_vs_USA,3
15,BRA,R6,JUMP,loss,8,7,BRA_vs_USA,3
16,BRA,R6,JUMP,win,9,7,BRA_vs_USA,3
17,USA,R6,HYBRID,loss,9,8,BRA_vs_USA,3
18,BRA,R1,JUMP,loss,10,8,BRA_vs_USA,3
19,BRA,R1,HYBRID,win,11,8,BRA_vs_USA,3
20,BRA,R1,JUMP,win,12,8,BRA_vs_USA,3
21,BRA,R1,JUMP,win,13,8,BRA_vs_USA,3
22,BRA,R1,HYBRID,win,14,8,BRA_vs_USA,3
23,USA,R1,JUMP,loss,14,9,BRA_vs_USA,3
24,BRA,R2,JUMP,loss,15,9,BRA_vs_USA,3
1,USA,R1,JUMP,loss,0,1,BRA_vs_USA,4
2,USA,R2,JUMP,win,0,2,BRA_vs_USA,4
3,BRA,R2,JUMP,loss,1,2,BRA_vs_USA,4
4,USA,R2,JUMP,loss,1,3,BRA_vs_USA,4
5,USA,R3,JUMP,win,1,4,BRA_vs_USA,4
6,USA,R3,HYBRID,win,1,5,BRA_vs_USA,4
7,BRA,R3,JUMP,loss,2,5,BRA_vs_USA,4
8,USA,R3,FLOAT,loss,2,6,BRA_vs_USA,4
9,USA,R4,JUMP,win,2,7,BRA_vs_USA,4
10,BRA,R4,JUMP,loss,3,7,BRA_vs_USA,4
11,BRA,R4,JUMP,win,4,7,BRA_vs_USA,4
12,BRA,R4,JUMP,win,5,7,BRA_vs_USA,4
13,USA,R4,JUMP,loss,5,8,BRA_vs_USA,4
14,BRA,R5,JUMP,loss,6,8,BRA_vs_USA,4
15,USA,R5,JUMP,loss,6,9,BRA_vs_USA,4
16,BRA,R6,JUMP,loss,7,9,BRA_vs_USA,4
17,USA,R6,JUMP,loss,7,10,BRA_vs_USA,4
18,USA,R1,FLOAT,win,7,11,BRA_vs_USA,4
19,BRA,R1,JUMP,loss,8,11,BRA_vs_USA,4
20,BRA,R1,HYBRID,win,9,11,BRA_vs_USA,4
21,USA,R1,FLOAT,loss,9,12,BRA_vs_USA,4
22,USA,R2,JUMP,win,9,13,BRA_vs_USA,4
23,BRA,R2,JUMP,loss,10,13,BRA_vs_USA,4
24,USA,R2,JUMP,loss,10,14,BRA_vs_USA,4
25,BRA,R3,HYBRID,loss,11,14,BRA_vs_USA,4
26,USA,R3,FLOAT,loss,11,15,BRA_vs_USA,4
1,USA,R1,HYBRID,loss,0,1,BRA_vs_USA,5
2,BRA,R2,JUMP,loss,1,1,BRA_vs_USA,5
3,USA,R2,HYBRID,loss,1,2,BRA_vs_USA,5
4,BRA,R3,JUMP,loss,2,2,BRA_vs_USA,5
5,USA,R3,FLOAT,loss,2,3,BRA_vs_USA,5
6,USA,R4,JUMP,win,2,4,BRA_vs_USA,5
7,BRA,R4,JUMP,loss,3,4,BRA_vs_USA,5
8,USA,R4,JUMP,loss,3,5,BRA_vs_USA,5
9,BRA,R5,JUMP,loss,4,5,BRA_vs_USA,5
10,USA,R5,JUMP,loss,4,6,BRA_vs_USA,5
11,BRA,R6,JUMP,loss,5,6,BRA_vs_USA,5
12,BRA,R6,JUMP,win,6,6,BRA_vs_USA,5
13,BRA,R6,JUMP,win,7,6,BRA_vs_USA,5
14,USA,R6,JUMP,loss,7,7,BRA_vs_USA,5
15,BRA,R1,FLOAT,loss,8,7,BRA_vs_USA,5
16,BRA,R1,HYBRID,win,9,7,BRA_vs_USA,5
17,USA,R1,HYBRID,loss,9,8,BRA_vs_USA,5
18,BRA,R2,JUMP,loss,10,8,BRA_vs_USA,5
19,USA,R2,JUMP,loss,10,9,BRA_vs_USA,5
20,BRA,R3,JUMP,loss,11,9,BRA_vs_USA,5
21,USA,R3,FLOAT,loss,11,10,BRA_vs_USA,5
22,BRA,R4,JUMP,loss,12,10,BRA_vs_USA,5
23,USA,R4,JUMP,loss,12,11,BRA_vs_USA,5
24,USA,R5,JUMP,win,12,12,BRA_vs_USA,5
25,BRA,R5,JUMP,loss,13,12,BRA_vs_USA,5
26,USA,R5,JUMP,loss,13,13,BRA_vs_USA,5
27,BRA,R6,JUMP,loss,14,13,BRA_vs_USA,5
28,BRA,R6,JUMP,win,15,13,BRA_vs_USA,5
1,ITA,R1,JUMP,loss,0,1,FRA_vs_ITA,1
2,ITA,R2,HYBRID,win,0,2,FRA_vs_ITA,1
3,FRA,R2,JUMP,loss,1,2,FRA_vs_ITA,1
4,ITA,R2,FLOAT,loss,1,3,FRA_vs_ITA,1
5,FRA,R3,FLOAT,loss,2,3,FRA_vs_ITA,1
6,ITA,R3,JUMP,loss,2,4,FRA_vs_ITA,1
7,ITA,R4,JUMP,win,2,5,FRA_vs_ITA,1
8,ITA,R4,JUMP,win,2,6,FRA_vs_ITA,1
9,ITA,R4,JUMP,win,2,7,FRA_vs_ITA,1
10,ITA,R4,JUMP,win,2,8,FRA_vs_ITA,1
11,ITA,R4,JUMP,win,2,9,FRA_vs_ITA,1
12,ITA,R4,JUMP,win,2,10,FRA_vs_ITA,1
13,FRA,R4,JUMP,loss,3,10,FRA_vs_ITA,1
14,ITA,R4,JUMP,loss,3,11,FRA_vs_ITA,1
15,FRA,R5,JUMP,loss,4,11,FRA_vs_ITA,1
16,ITA,R5,JUMP,loss,4,12,FRA_vs_ITA,1
17,FRA,R6,FLOAT,loss,5,12,FRA_vs_ITA,1
18,ITA,R6,FLOAT,loss,5,13,FRA_vs_ITA,1
19,FRA,R1,JUMP,loss,6,13,FRA_vs_ITA,1
20,ITA,R1,JUMP,loss,6,14,FRA_vs_ITA,1
21,FRA,R2,JUMP,loss,7,14,FRA_vs_ITA,1
22,ITA,R2,JUMP,loss,7,15,FRA_vs_ITA,1
1,ITA,R1,JUMP,loss,0,1,FRA_vs_ITA,2
2,FRA,R2,JUMP,loss,1,1,FRA_vs_ITA,2
3,ITA,R2,JUMP,loss,1,2,FRA_vs_ITA,2
4,FRA,R3,HYBRID,loss,2,2,FRA_vs_ITA,2
5,ITA,R3,FLOAT,loss,2,3,FRA_vs_ITA,2
6,FRA,R4,JUMP,loss,3,3,FRA_vs_ITA,2
7,ITA,R4,JUMP,loss,3,4,FRA_vs_ITA,2
8,ITA,R5,JUMP,win,3,5,FRA_vs_ITA,2
9,ITA,R5,JUMP,win,3,6,FRA_vs_ITA,2
